"id","nome","comune","indirizzo","tipologia","stelle","sito","telefono","email","piscina","ac","parcheggio","ristorante","animali","parcogiochi","sauna","palestra","lat","lon","provincia"
160283,"CASA ERNESTO","VICENZA","VIA STRADA DI GOGNA 149/G, VICENZA 36100","BED AND BREAKFAST",0,"","3488825228","emanuel.fabian@gmail.com",True,True,False,False,True,False,False,False,"45.5317278","11.5347754","Vicenza"
160342,"IL BIANCOSPINO","MONTECCHIO PRECALCINO","VIA BRANZO LOSCHI 16, MONTECCHIO PRECALCINO 36030","BED AND BREAKFAST",0,"","3921122498","susi.grazian@virgilio.it",True,True,False,False,True,False,False,False,"45.6684796","11.5303341","Vicenza"
161802,"B&B MULINO DI CAMPESE","BASSANO DEL GRAPPA","VIA IV NOVEMBRE 58, BASSANO DEL GRAPPA 36061","BED AND BREAKFAST",0,"","3485653288","peruzzoriccardo@gmail.com",True,False,False,False,True,True,False,False,"45.7944443","11.7142258","Vicenza"
162862,"ALBERGO SAN LUCA","MAROSTICA","VIA SAN LUCA 12, MAROSTICA 36063","ALBERGO",3,"www.locandasanluca.it","042472271","info@locandasanluca.it",True,False,False,False,False,False,False,False,"45.7637056","11.6066528","Vicenza"
163645,"LE TRE QUERCE B&B","ROMANO DEZZELINO","VIA MOLINETTO 4, ROMANO DEZZELINO 36060","BED AND BREAKFAST",0,"www.letrequercebnb.com","3470104209","info@letrequercebnb.com",True,True,False,False,True,False,False,False,"45.78535555","11.7585093003409","Vicenza"
164442,"B&B LA FONTE","CASTELGOMBERTO","VIA REGINA PACIS 35, CASTELGOMBERTO 36070","BED AND BREAKFAST",0,"","0445440252","info@bedandbreakfastlafonte.it",True,False,False,False,True,False,False,False,"45.589056","11.4100861","Vicenza"
164622,"VILLA CURTI","SOVIZZO","VIA ROMA 64, SOVIZZO 36050","BED AND BREAKFAST",0,"www.villacurti.it","3473657180","info@villacurti.it",True,True,False,False,True,False,False,False,"45.5294311","11.4510851","Vicenza"
166382,"B&B LA CORTE","BREGANZE","VIA GENERAL MAGLIETTA 27, BREGANZE 36042","BED AND BREAKFAST",0,"","0445874974","bblacortebreganze@gmail.com",True,True,False,False,False,True,False,False,"45.7061333","11.5653433","Vicenza"
167148,"CASA ROSA","NANTO"," , NANTO 36024","BED AND BREAKFAST",0,"","","",True,True,False,False,False,False,False,False,"45.4219948","11.6050065","Vicenza"
169046,"MI & TI","VICENZA","CONTRA PORTI 4, VICENZA 36100","BED AND BREAKFAST",0,"","00393458718180","contraporti4@gmail.com",True,True,False,False,False,True,False,False,"45.5481864","11.5458514","Vicenza"
170235,"CA JORIE","SARCEDO","VIA BASSANO DEL GRAPPA 39/3, SARCEDO 36030","BED AND BREAKFAST",0,"","3381941909","rosa.angela63@gmail.com",True,False,False,False,True,False,False,False,"45.7018225","11.5340093","Vicenza"
176682,"I MIRTILLI SRL","PIANEZZE","VIA GAZZO 33, PIANEZZE 36060","BED AND BREAKFAST",0,"www.imirtilli.com","0424780843","info@imirtilli.com",True,False,False,False,False,False,False,False,"45.7337159","11.6387445886662","Vicenza"
177982,"B&B ASIA SOPHIA","SOVIZZO","Via SantAnna 2, SOVIZZO 36050","BED AND BREAKFAST",0,"","3357075552","marco.cavaggion@gmail.com",True,False,False,False,True,True,False,False,"45.533004","11.4428203","Vicenza"
181544,"B&B VILLA TRISSINO ROSSI DI LIVIA PERTILE","SAREGO","Via Sabbadini 20, SAREGO 36040","BED AND BREAKFAST",0,"www.bbvillatrissinorossi.it","3480537810","info@bbvillatrissinorossi.it",True,True,False,False,True,False,False,False,"45.4336973","11.4139793","Vicenza"
182728,"B&B CASAMIA","SOSSANO","VIA ROMA 90/A, SOSSANO 36040","BED AND BREAKFAST",0,"www.b-bcasamia.itq","3473040612","info@b-bcasamia.it",True,False,True,False,False,False,False,False,"45.3573085","11.5081244","Vicenza"
182962,"ROSA DEL GRAPPA","ROSA","Via dei Fanti 3, ROSA 36027","BED AND BREAKFAST",0,"","3482615870","silvia@rosadelgrappa.it",True,True,False,False,False,False,False,False,"45.7283139","11.7583016","Vicenza"
186422,"LA BARCHESSA DI VILLA PISANI","LONIGO","VIA RISAIE 1/3, LONIGO 36045","ALBERGO",4,"www.labarchessadivillapisani.it","0444831207","info@labarchessadivillapisani.it",True,True,True,True,True,False,True,False,"45.3583343","11.3718097","Vicenza"
189822,"TOBALAND B&B","MONTEVIALE","VIA BRUNORI 13, MONTEVIALE 36050","BED AND BREAKFAST",0,"","0444950266 3289464841","ivo.tobaldini@gmail.com",True,True,False,False,True,False,False,False,"45.5705554","11.4543495","Vicenza"
191929,"B&B UNA GEMMA","BASSANO DEL GRAPPA","Via San Sebastiano 15, BASSANO DEL GRAPPA 36061","BED AND BREAKFAST",0,"","0424220034","francoise.wargnier13@gmail.com",True,False,False,False,False,False,False,False,"45.7734469","11.7333333","Vicenza"
191962,"CASALE LA ROCCHETTA","LONIGO","Via Corrubbio 8, LONIGO 36045","BED AND BREAKFAST",0,"","0444831952","admin@nastiaweb.com",True,False,False,False,True,True,False,False,"45.3891603","11.3978768","Vicenza"
199310,"B&B INCONTRA","SCHIO","Via Reghellini 11, SCHIO 36015","BED AND BREAKFAST",0,"WWW.BBINCONTRA.COM","04451920493  3470439721","info@bbincontra.com",True,False,False,False,False,True,False,False,"45.7379795","11.3428637","Vicenza"
200771,"AL MAJO","CALVENE","VIA DELLEMIGRANTE 30, CALVENE 36030","BED AND BREAKFAST",0,"","3277466707","laura.carollo17@gmail.com",True,False,False,False,False,False,False,False,"45.7625252","11.5102248","Vicenza"
201366,"CASA ANCILLA","CREAZZO","VIA SIENA 5, CREAZZO 36051","BED AND BREAKFAST",0,"","3408951406 0444520166","mery.ancy@alice.it",True,True,False,False,False,False,False,False,"45.5288626","11.4792459","Vicenza"
202264,"B&B VILLA LE ROBINIE","ALTAVILLA VICENTINA","VIA RISORGIMENTO 24, ALTAVILLA VICENTINA 36077","BED AND BREAKFAST",0,"WWW.VILLALEROBINIE.IT","3924699905","villalerobinie@hotmail.it",True,True,False,False,False,False,False,False,"45.4961042","11.4875189","Vicenza"
204542,"LA SERLIANA","VICENZA","VIA DEI CAIROLI 67, VICENZA 36100","BED AND BREAKFAST",0,"","3496954995","info@laserlianavicenza.it",True,True,False,False,False,False,False,False,"45.5470148","11.5285597","Vicenza"
206445,"B&B VILLA FAUSTA DEI BERICI","CASTEGNERO","VIA VILLAVECCHIA 18, CASTEGNERO 36020","BED AND BREAKFAST",0,"villafausta.weebly.com","3475878843","alfiotom@gmail.com",True,True,False,False,True,False,False,False,"45.4443712","11.5834312","Vicenza"
209704,"BED AND BREAKFAST SU AL CASTELLO","MAROSTICA","VIA CANSIGNORIO DELLA SCALA 4, MAROSTICA 36063","BED AND BREAKFAST",0,"WWW.SUALCASTELLO.IT","3933131082","sualcastello@gmail.com",True,True,False,False,False,False,False,False,"45.7493082","11.65307","Vicenza"
217942,"3 FONTANE","THIENE","VIA GIOBERTI 14, THIENE 36016","BED AND BREAKFAST",0,"","0445220028","beb.3fontane@gmail.com",True,False,True,False,True,False,False,False,"45.706644","11.4756886","Vicenza"
