"PROVINCIA","COMUNE","LOCALITA","TIPOLOGIA","TIPOLOGIA SECONDARIA" ,"DENOMINAZIONE","INDIRIZZO","NUMERO CIVICO","INTERNO","CAP","TELEFONO","FAX","EMAIL","SITO WEB","ZONA" ,"PISCINA","PISCINA COPERTA","RISTORANTE","PARCHEGGIO","SALA CONFERENZE","ARIA CONDIZIONATA","GIOCHI BIMBI","SAUNA","SOLARIUM","FITNESS","ANIMALI AMMESSI","CENTRO STORICO","ZONA FIERA","LAGO","AEROPORTO","AUTOSTRADA","IMPIANTI RISALITA","STAZIONE FS","MARE","TERMALE","PERIFERIA","COLLINARE","INGLESE","FRANCESE","TEDESCO","SPAGNOLO","CHIUSURA TEMPORANEA" ,"CODICE IDENTIFICATIVO","DATA ULTIMA MODIFICA","CLASSIFICAZIONE"
"VICENZA","CORNEDO VICENTINO","","ALBERGO","Albergo","HOTEL & RISTORANTE DUE PLATANI","VIA CAMPAGNOLA","16","","36073","0445947007","","INFO@HOTELDUEPLATANI.COM","","vicenza","Falso","Falso","Vero","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Falso",261682,"22/11/2018","3 ***"
"VICENZA","CORNEDO VICENTINO","","ALBERGO","Albergo","SHANGRILA","Via Giacomuni","62","","36073","3396361525","","bar.angel@outlook.it","","vicenza","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",3627,"03/12/2019","1 *"
"VICENZA","CORNEDO VICENTINO","","BED AND BREAKFAST","","B&B CASA APERTA","Via IV Novembre","34","","36073","0445951168 - 3334383620","","casaaperta@alice.it","","vicenza","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso",44686,"29/07/2019","2 Leoni"
"VICENZA","CORNEDO VICENTINO","","BED AND BREAKFAST","","B&B LUNA","VIA CASTELLO","8/A","","36073","0445953782","0444905034","bnbluna@gmail.com","WWW.BNBLUNA.COM","vicenza","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso",157722,"29/07/2019","3 Leoni"
"VICENZA","CORNEDO VICENTINO","","CAMERE","","AI CRACCHI","Via Cracchi","15","","36073","3472406609 - 3483524219","0444490574","info@aicracchi.it","www.aicracchi.it","vicenza","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Vero","Falso",54440,"06/10/2020","2 Leoni"
"VICENZA","COSTABISSARA","","AGRITURISMO","","AGRITURISMO ALLA CORTE","STRADA STATALE PASUBIO","109","","36030","3479674062 - 3473031981 - 0444557389","","agriturismoallacorte@gmail.com","www.agriturismoallacorte.it","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",110662,"03/03/2021",""
"VICENZA","COSTABISSARA","","AGRITURISMO","","IL GRANDE PORTICO","Via S.Cristoforo","44","","36030","0444970718 - 3201112019","","info@ilgrandeportico.it","www.ilgrandeportico.it","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",18509,"03/03/2021",""
"VICENZA","COSTABISSARA","","ALBERGO","Albergo","ALBERGO LOVISE","Via Marconi","17/22","","36030","0444971026","0444971402","INFO@TRATTORIAALBERGOLOVISE.IT","","vicenza","Falso","Falso","Vero","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",3630,"12/10/2020","2 **"
"VICENZA","COSTABISSARA","","ALBERGO","Albergo","LOCANDA BENETTI","Via Roma","40","","36030","0444971052","0444970811","info@locandabenetti.it","www.locandabenetti.it","vicenza","Falso","Falso","Vero","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Vero","Vero","Falso","Falso",3629,"24/09/2018","2 **"
"VICENZA","COSTABISSARA","","ALBERGO","Albergo","LOCANDA BENETTI - DIPENDENZA","VIA ROMA","91","","36030","0444971052","0444970811","locandabenetti@libero.it","www.locandabenetti.it","vicenza","Falso","Falso","Vero","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso","Falso",259902,"24/09/2018","2 **"
"VICENZA","COSTABISSARA","","CASA RELIGIOSA DI OSPITALITA'","Casa religiosa di ospitalit�","VILLA SAN CARLO","Via San Carlo","1","","36030","0444971031","0444971031","villasancarlo@infinito.it","","vicenza","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso",45420,"09/10/2020","3 Leoni"
"VICENZA","CREAZZO","","ALBERGO","Albergo","GOLF HOTEL VICENZA","VIA CARPANEDA","5","","36051","04441750288","04441750288","info@golfhotelvicenza.com","www.golfhotelvicenza.com","vicenza","Vero","Falso","Vero","Vero","Falso","Vero","Falso","Vero","Falso","Vero","Falso","Falso","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Vero","Falso",268482,"28/11/2018","4 **** SUPERIOR"
"VICENZA","CREAZZO","","ALBERGO","Albergo","HOTEL AC VICENZA","Via G. Carducci","1","","36051","0444523611","0444521301","acvicenza@ac-hotels.com","www.ac-hotels.com","vicenza","Falso","Falso","Vero","Vero","Falso","Vero","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Falso",3632,"31/08/2020","4 ****"
"VICENZA","CREAZZO","","BED AND BREAKFAST","","B&B ANNA","Via Doria","24/g","","36051","0444520383 - 3294009509","","bbanna1@virgilio.it","www.bbanna.has.it","vicenza","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso",1172,"06/10/2020","2 Leoni"
"VICENZA","CREAZZO","","BED AND BREAKFAST","","B&B PARAISO","Via Paraiso","7","","36051","0444522346","0444522346","bb.paraiso@libero.it","www.bbparaiso.it","vicenza","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso",1173,"30/07/2019","2 Leoni"
"VICENZA","CREAZZO","","BED AND BREAKFAST","","CASA ANCILLA","VIA SIENA","5","","36051","3408951406 0444520166","0444574194","mery.ancy@alice.it","","vicenza","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",201366,"30/07/2019","2 Leoni"
"VICENZA","CREAZZO","","BED AND BREAKFAST","","GLI OLMI","Via Como","2","","36051","0444340086","","mail@bedandbreakfastgliolmi.it","www.bedandbreakfastgliolmi.it","vicenza","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso",81020,"22/07/2020","3 Leoni"
"VICENZA","CREAZZO","","BED AND BREAKFAST","","LA MAGNOLIA","VIA BATTISTI","34","","36051","33516238914","0444340282","edicolasanmarco@libero.it","","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",253944,"30/07/2019","3 Leoni"
"VICENZA","CRESPADORO","","ALBERGO","Residenze turistico alberghiere","LA BETULLA PIZZERIA RESIDENZA","VIA MONSIGNOR CALIARO - LOCALITA' DURLO","5/8","","36070","0444429174","","pizzerialabetulla@gmail.com","www.labetulla.vi.it","vicenza","Vero","Vero","Falso","Vero","Falso","Falso","Vero","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso",285746,"09/07/2019","2 **"
"VICENZA","CRESPADORO","","ALBERGO","Albergo","LA MERIDIANA","Via Roma","58","","36070","0444429017","0444429017","ristorante.meridiana@gmail.com","","vicenza","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso","Falso",3639,"06/12/2018","2 **"
"VICENZA","CRESPADORO","","RIFUGIO","","RIFUGIO BERTAGNOLI","Via la Piatta","1","","36070","04441770286 3386543272","","info@rifugiobertagnoli.it","www.rifugiobertagnoli.it","vicenza","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Falso",305,"18/06/2020",""
"VICENZA","DUEVILLE","","BED AND BREAKFAST","","B&B SANT'ANNA","VIA SANT'ANNA","66","","36031","3661971732","","info@bedandbreakfastsantanna.com","WWW.BEDANDBREAKFASTSANTANNA.COM","vicenza","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Vero","Vero","Vero","Falso",231845,"30/07/2019","4 Leoni"
"VICENZA","CRESPADORO","DURLO","ALBERGO","Albergo","BAR RISTORANTE ALBERGO LA BETULLA","Via Chiesa","21","","36070","0444429377","0444429377","RISTORANTELABETULLA@GMAIL.COM","WWW.LABETULLA.VI.IT","vicenza","Falso","Falso","Vero","Vero","Falso","Falso","Vero","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso","Falso",3634,"09/10/2020","2 **"
"VICENZA","CRESPADORO","DURLO","APPARTAMENTI VACANZE","","CA' DOMENICO","VIA FOJERE","","","36070","3357619509","0444441072","info@lorenzogriso.it","","vicenza","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",96560,"01/03/2021","2 Leoni"
"VICENZA","ENEGO","","ALBERGO","Albergo","SAN MARCO","Piazza San Marco","2","","36052","0424490130","0424490071","info@hotelsanmarcoenego.it","www.hotelsanmarcoenego.it","altopiano-asiago","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",3642,"27/11/2018","3 ***"
"VICENZA","ENEGO","","ALBERGO","Albergo","SETTE TESTE","Piazza San Marco","20","","36052","0424490112","0424490112","settetesteenego@gmail.com","www.setteteste.it","altopiano-asiago","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",3643,"23/01/2020","1 *"
"VICENZA","ENEGO","","B & B","","B&B AI MORI","VIA MORI","30","","36052","3337157474","","info@aimori.it","","altopiano-asiago","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso",244982,"29/06/2018","2 Leoni"
"VICENZA","ENEGO","","BED AND BREAKFAST","","PUFFELE B&B","Via Valdifabbro di qua","44","","36052","3470083586","0424490942","dr-bello@libero.it","www.puffelebeb.com","altopiano-asiago","Falso","Falso","Falso","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso",60660,"30/07/2019","2 Leoni"
"VICENZA","ENEGO","","RIFUGIO","","RIFUGIO ALBER - LOC. MARCESINA","LOCALITA' MARCESINA","SNC","","36052","","","daniele.sabstef@libero.it","","altopiano-asiago","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",200613,"27/10/2020",""
"VICENZA","ENEGO","","RIFUGIO","Rifugio alpino","RIFUGIO ALPINO MARCESINA","Via Murialdo","35","","36052","0424490209 - 0424490908","","info@rifugiomarcesina.it","www.rifugiomarcesina.it","altopiano-asiago","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",180,"08/06/2021",""
"VICENZA","ENEGO","","RIFUGIO","","RIFUGIO VALMARON","Località Valmaron Via Strada Valmaron","","","36052","0424490267 3201534752","","info@valmaron.it","www.valmaron.it","altopiano-asiago","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Vero","Falso",179,"18/06/2020",""
"VICENZA","FARA VICENTINO","","AGRITURISMO","","AGRITURISMO TRANSIT FARM","Via Zucchi","7","","36030","0445397083 - 3474845958","","cantina@transitfarm.com, andrea.cozza@transit.it","http://transitfarm.com/","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",116002,"11/03/2021",""
"VICENZA","FARA VICENTINO","","AGRITURISMO","","DAI GOBBI","Via Gobbi","18","","36030","3388494490","","info@agriturismodaigobbi.it","www.agriturismodaigobbi.it","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",51295,"19/02/2020",""
"VICENZA","FARA VICENTINO","","AGRITURISMO","","TENUTA FORTELONGO","VIA FORTELONGO","46/C","","36030","0445 851345 - 348 2643058","0445 851345","casarottoric@libero.it  info@tenutafortelongo.com","www.tenutafortelongo.com","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",45850,"03/03/2021",""
"VICENZA","FARA VICENTINO","","ALBERGO","Albergo","PEDROCCHI","Via Perlena - Loc. San Giorgio di Perlena","63","","36030","0445851194","0445851899","info@hotelpedrocchi.it","www.hotelpedrocchi.it","vicenza","Falso","Falso","Vero","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso","Falso",3651,"27/11/2018","2 **"
"VICENZA","LASTEBASSE","FIORENTINI","ALBERGO","Albergo","CHALET MONTE COSTON","Villaggio Fiorentini","1","","36040","0445749174","0445749174","chaletmontecoston@gmail.com","www.chaletmontecoston.it","vicenza","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",3671,"14/08/2020","1 *"
"VICENZA","LASTEBASSE","FIORENTINI","ALBERGO","Albergo","FIORENTINI","Villaggio Fiorentini","20","","36040","0445749201","0445749201","albergofiorentini@hotmail.it","","vicenza","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso",3670,"04/12/2018","1 *"
"VICENZA","FOZA","","ALBERGO","Albergo","ALBERGO SPERANZA","Via Roma","2","","36010","0424698097","0424698097","info@albergosperanzafoza.it","www.albergosperanzafoza.it","altopiano-asiago","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",3655,"09/11/2020","2 **"
"VICENZA","FOZA","","ALBERGO","Albergo","HOTEL ALPI","Via Roma","14","","36010","0424698092","0424698064","info@hotelalpifoza.com","www.hotelalpifoza.com","altopiano-asiago","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso",3653,"02/11/2020","2 **"
"VICENZA","FOZA","","ALBERGO","Albergo","MONTE FIOR","Via Roma","8","","36010","0424760239","0424760239","info@hotelmontefior.it","www.hotelmontefior.it","altopiano-asiago","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso",3652,"25/10/2019","2 **"
"VICENZA","GALLIO","","ALBERGO","Albergo","ALBERGO VALBELLA","Località Valbella Via Valbella","38","","36032","0424445006","0424445006","info@albergovalbella.com","www.albergovalbella.com","altopiano-asiago","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso",3657,"05/10/2020","3 ***"
"VICENZA","GALLIO","","ALBERGO","Albergo","CONCORDIA","Via Roma","3","","36032","0424445017","0424658750","hotelconcordiagallio@tiscali.it","www.hotel-concordia.com","altopiano-asiago","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso",3658,"10/11/2020","2 **"
"VICENZA","GALLIO","","ALBERGO","Albergo","HOTEL GAARTEN SPA","Via Kanotole località Kanotole","13/15","","36032","042465568","","info@hotelgaarten.com","www.hotelgaarten.com","altopiano-asiago","Vero","Vero","Vero","Falso","Falso","Vero","Vero","Vero","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso",3661,"14/10/2020","4 **** SUPERIOR"
"VICENZA","GALLIO","","ALBERGO","Albergo","LA LEPRE BIANCA","VIA COLLE DEL GASTAGH","2","","36032","042465340","","info@laleprebianca.eu","www.laleprebianca.eu","altopiano-asiago","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso",118402,"08/02/2021","3 ***"
"VICENZA","GALLIO","","BED AND BREAKFAST","","B&B COLORI DEL BOSCO","Via Camona","24/a","","36032","04241942234 - 3489849546","04241940468","info@coloridelbosco.it","www.coloridelbosco.it","altopiano-asiago","Falso","Falso","Falso","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",74320,"16/01/2020","3 Leoni"
"VICENZA","GALLIO","","BED AND BREAKFAST","","B&B KEMPLEN","Via Kemplen","2","","36032","","","vittorio.stella@ntrnet.it","","altopiano-asiago","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso",1175,"13/04/2021","2 Leoni"
"VICENZA","GALLIO","","BED AND BREAKFAST","","B&B PRUKAREN","Via Sisemol","8","","36032","3471653499","","welcome@prukaren.it","www.prukaren.it","altopiano-asiago","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso",50167,"30/07/2019","2 Leoni"
"VICENZA","GALLIO","","BED AND BREAKFAST","","RONCO CARBON","VIA LABEN LOCALITA LABEN","18","","36032","3479931091","04241940415","massimosostizzo@gmail.com","","altopiano-asiago","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Vero","Falso","Falso",348182,"29/09/2020","4 Leoni"
"VICENZA","GALLIO","","CAMERE","","LA CAPR'ALLEGRA","VIA COLLE GASTAGH","4","","36032","04241946250","","info@lacaprallegra.it","","altopiano-asiago","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",211102,"18/07/2019","3 Leoni"
"VICENZA","GALLIO","","CASA PER FERIE","Casa per ferie","ISTITUTO DON CALABRIA","Via Sacello","23","","36032","0424445090","0424445090","doncalabria.gallio@Gmail.com","","altopiano-asiago","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",2433,"09/10/2020","2 Leoni"
"VICENZA","GALLIO","","CASA PER FERIE","Casa per ferie","VILLA GIOVANNA","Via  Campo","36","","36032","0424445053","0424445053","congregazione@orsolinescm.it","","altopiano-asiago","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",2434,"09/10/2020","2 Leoni"
"VICENZA","GALLIO","","CENTRO VACANZE;CASA PER FERIE","Casa per ferieCentro vacanze per ragazzi","CASA ALPINA LUCIA POVELATO","Via Gianesini di Sotto","66","","36032","041640555","041640555","casaalpinagallio@gmail.com","","altopiano-asiago","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",49876,"18/09/2019","2 Leoni"
"VICENZA","GALLIO","","RIFUGIO","Rifugio escursionistico","RIFUGIO CAMPOMULETTO","Località Campomuletto","","","36032","3483162529 3713820187","","rinaldo@campomuletto.it","www.campomuletto.it","altopiano-asiago","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",46489,"27/04/2021",""
"VICENZA","GALLIO","","RIFUGIO","Rifugio alpino","RIFUGIO MALGA CAMPOMULO","Località Campomulo","","","36032","0424445115","0424445115","info@centrofondo-gallio.com","www.centrofondo-gallio.com","altopiano-asiago","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",181,"27/04/2021",""
"VICENZA","GAMBELLARA","","AGRITURISMO","","PALAZZETTO ARDI","Via Ciron","5","","36053","0444440450 - 3478591509","","palazzetto.ardi@libero.it","www.palazzettoardi.it","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",18517,"03/03/2021",""
"VICENZA","GAMBELLARA","","APPARTAMENTI VACANZE","","CORTE TRAMBAI","Via Cava","1","203,205,206","36053","0444 445167","","info@santiagosrls.it","","vicenza","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso",50403,"06/02/2020","3 Leoni"
"VICENZA","GAMBUGLIANO","","BED AND BREAKFAST","","B&B IL COMBATTENTE","Via Roma","10","","36050","3487127565","0444552075","info@ilcombattente.it","","vicenza","Falso","Falso","Falso","Vero","Falso","Vero","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso",45761,"02/04/2021","2 Leoni"
"VICENZA","GRISIGNANO DI ZOCCO","","ALBERGO","Albergo","IL CENTRALE - (temp. chiusa) ","Via Roma","4","","36040","","","info@studioboscato.com","","vicenza","Falso","Falso","Vero","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero",3664,"03/06/2021","2 **"
"VICENZA","GRISIGNANO DI ZOCCO","","ALBERGO","Albergo","TURANDOT MAGNOLIA","Via Mazzini","1","","36040","0444414222","","info@turandotmagnolia.it","www.turandotmagnolia.it","vicenza","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Vero","Falso","Vero","Vero","Falso","Vero","Falso",3665,"21/05/2021","4 ****"
"VICENZA","GRISIGNANO DI ZOCCO","","ALBERGO","Albergo","VENICE HOTEL","Via Beggiato","56","","36040","0444415222","0444415133","info@hvenice.it","www.venice-hotel.it","vicenza","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso",3663,"12/04/2021","3 ***"
